concept_a,concept_b,source_syllabus,Course_Code,course_name,order_delta,domain_match,embedding_similarity,keyword_overlap,suggested_label,reason
Basic and Feasible solutions,Modular Arithmetic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,8,1,0.1567,0.0,0,No signal: sim=0.157 delta=8 kw=0.000
Basic and Feasible solutions,Introduction to Congruence,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,9,1,0.1335,0.0,0,Low sim=0.133
Basic and Feasible solutions,Linear congruence,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,10,1,0.1608,0.0,0,No signal: sim=0.161 delta=10 kw=0.000
Basic and Feasible solutions,reminder theorem,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,11,1,0.0961,0.0,0,Low sim=0.096
Basic and Feasible solutions,solving polynomials,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,12,1,0.2251,0.0,0,Far apart: delta=12 + sim=0.225
Basic and Feasible solutions,Application of congruence-RSA algorithm,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,13,1,0.1536,0.0,0,Far apart: delta=13 + sim=0.154
Basic and Feasible solutions,prime numbers,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,14,1,0.1332,0.0,0,Low sim=0.133
slack variables,surplus variables,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,1,1,0.477,0.3333,1,sim=0.477>=0.45 + delta=1<=5
slack variables,Simplex method,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,2,1,0.2679,0.0,1,Adjacent topics: delta=2 + sim=0.268
slack variables,NLPP with one and two equality constraint (two or,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,3,1,0.1657,0.0,0,No signal: sim=0.166 delta=3 kw=0.000
slack variables,three variables) using the method of Lagrange’s,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,4,1,0.3189,0.1111,0,No signal: sim=0.319 delta=4 kw=0.111
slack variables,Artificial variables,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,5,1,0.4138,0.3333,1,kw_overlap=0.333 + delta=5<=6
slack variables,Kuhn-Tucker conditions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,6,1,0.163,0.0,0,No signal: sim=0.163 delta=6 kw=0.000
slack variables,Modular Arithmetic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,7,1,0.0424,0.0,0,Low sim=0.042
slack variables,Introduction to Congruence,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,8,1,0.0179,0.0,0,Low sim=0.018
slack variables,Linear congruence,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,9,1,0.0821,0.0,0,Low sim=0.082
slack variables,reminder theorem,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,10,1,0.0993,0.0,0,Low sim=0.099
slack variables,solving polynomials,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,11,1,0.1178,0.0,0,Low sim=0.118
slack variables,Application of congruence-RSA algorithm,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,12,1,0.0218,0.0,0,Low sim=0.022
slack variables,prime numbers,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,13,1,-0.004,0.0,0,Low sim=-0.004
slack variables,fundamental theorem of arithmetic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,14,1,-0.0307,0.0,0,Low sim=-0.031
surplus variables,Simplex method,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,1,1,0.1244,0.0,0,Low sim=0.124
surplus variables,NLPP with one and two equality constraint (two or,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,2,1,0.1418,0.0,0,Low sim=0.142
surplus variables,three variables) using the method of Lagrange’s,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,3,1,0.3559,0.1111,0,No signal: sim=0.356 delta=3 kw=0.111
surplus variables,Artificial variables,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,4,1,0.4411,0.3333,1,kw_overlap=0.333 + delta=4<=6
surplus variables,Kuhn-Tucker conditions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,5,1,0.2384,0.0,0,No signal: sim=0.238 delta=5 kw=0.000
surplus variables,Modular Arithmetic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,6,1,0.1115,0.0,0,Low sim=0.112
surplus variables,Introduction to Congruence,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,7,1,0.0837,0.0,0,Low sim=0.084
surplus variables,Linear congruence,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,8,1,0.0987,0.0,0,Low sim=0.099
surplus variables,reminder theorem,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,9,1,0.2041,0.0,0,No signal: sim=0.204 delta=9 kw=0.000
surplus variables,solving polynomials,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,10,1,0.1546,0.0,0,No signal: sim=0.155 delta=10 kw=0.000
surplus variables,Application of congruence-RSA algorithm,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,11,1,0.0529,0.0,0,Low sim=0.053
surplus variables,prime numbers,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,12,1,0.0383,0.0,0,Low sim=0.038
surplus variables,fundamental theorem of arithmetic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,13,1,0.0411,0.0,0,Low sim=0.041
surplus variables,Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,14,1,0.0803,0.0,0,Low sim=0.080
Simplex method,NLPP with one and two equality constraint (two or,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,1,1,0.1391,0.0,0,Low sim=0.139
Simplex method,three variables) using the method of Lagrange’s,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,2,1,0.2441,0.1111,1,Adjacent topics: delta=2 + sim=0.244
Simplex method,Artificial variables,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,3,1,0.267,0.0,0,No signal: sim=0.267 delta=3 kw=0.000
Simplex method,Kuhn-Tucker conditions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,4,1,0.0561,0.0,0,Low sim=0.056
Simplex method,Modular Arithmetic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,5,1,0.0886,0.0,0,Low sim=0.089
Simplex method,Introduction to Congruence,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,6,1,0.0279,0.0,0,Low sim=0.028
Simplex method,Linear congruence,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,7,1,0.1412,0.0,0,Low sim=0.141
Simplex method,reminder theorem,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,8,1,0.0617,0.0,0,Low sim=0.062
Simplex method,solving polynomials,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,9,1,0.2479,0.0,0,No signal: sim=0.248 delta=9 kw=0.000
Simplex method,Application of congruence-RSA algorithm,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,10,1,0.155,0.0,0,No signal: sim=0.155 delta=10 kw=0.000
Simplex method,prime numbers,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,11,1,-0.0207,0.0,0,Low sim=-0.021
Simplex method,fundamental theorem of arithmetic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,12,1,0.0473,0.0,0,Low sim=0.047
Simplex method,Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,13,1,0.1043,0.0,0,Low sim=0.104
Simplex method,Dirichlet’s conditions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,14,1,-0.0792,0.0,0,Low sim=-0.079
NLPP with one and two equality constraint (two or,three variables) using the method of Lagrange’s,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,1,1,0.1697,0.0,0,No signal: sim=0.170 delta=1 kw=0.000
NLPP with one and two equality constraint (two or,Artificial variables,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,2,1,0.2154,0.0,1,Adjacent topics: delta=2 + sim=0.215
NLPP with one and two equality constraint (two or,Kuhn-Tucker conditions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,3,1,0.2714,0.0,0,No signal: sim=0.271 delta=3 kw=0.000
NLPP with one and two equality constraint (two or,Modular Arithmetic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,4,1,0.0368,0.0,0,Low sim=0.037
NLPP with one and two equality constraint (two or,Introduction to Congruence,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,5,1,0.077,0.0,0,Low sim=0.077
NLPP with one and two equality constraint (two or,Linear congruence,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,6,1,0.1152,0.0,0,Low sim=0.115
NLPP with one and two equality constraint (two or,reminder theorem,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,7,1,0.0855,0.0,0,Low sim=0.086
NLPP with one and two equality constraint (two or,solving polynomials,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,8,1,0.0938,0.0,0,Low sim=0.094
NLPP with one and two equality constraint (two or,Application of congruence-RSA algorithm,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,9,1,0.1077,0.0,0,Low sim=0.108
NLPP with one and two equality constraint (two or,prime numbers,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,10,1,-0.0086,0.0,0,Low sim=-0.009
NLPP with one and two equality constraint (two or,fundamental theorem of arithmetic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,11,1,0.0223,0.0,0,Low sim=0.022
NLPP with one and two equality constraint (two or,Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,12,1,-0.0459,0.0,0,Low sim=-0.046
NLPP with one and two equality constraint (two or,Dirichlet’s conditions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,13,1,0.0985,0.0,0,Low sim=0.098
NLPP with one and two equality constraint (two or,Fourier series of periodic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,14,1,-0.0856,0.0,0,Low sim=-0.086
three variables) using the method of Lagrange’s,Artificial variables,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,1,1,0.3841,0.1111,1,Adjacent topics: delta=1 + sim=0.384
three variables) using the method of Lagrange’s,Kuhn-Tucker conditions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,2,1,0.2574,0.0,1,Adjacent topics: delta=2 + sim=0.257
three variables) using the method of Lagrange’s,Modular Arithmetic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,3,1,0.1496,0.0,0,Low sim=0.150
three variables) using the method of Lagrange’s,Introduction to Congruence,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,4,1,0.1264,0.0,0,Low sim=0.126
three variables) using the method of Lagrange’s,Linear congruence,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,5,1,0.0846,0.0,0,Low sim=0.085
three variables) using the method of Lagrange’s,reminder theorem,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,6,1,0.0402,0.0,0,Low sim=0.040
three variables) using the method of Lagrange’s,solving polynomials,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,7,1,0.2293,0.0,0,No signal: sim=0.229 delta=7 kw=0.000
three variables) using the method of Lagrange’s,Application of congruence-RSA algorithm,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,8,1,0.1993,0.0833,0,No signal: sim=0.199 delta=8 kw=0.083
three variables) using the method of Lagrange’s,prime numbers,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,9,1,0.0451,0.0,0,Low sim=0.045
three variables) using the method of Lagrange’s,fundamental theorem of arithmetic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,10,1,0.0501,0.0909,0,Low sim=0.050
three variables) using the method of Lagrange’s,Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,11,1,0.0128,0.0,0,Low sim=0.013
three variables) using the method of Lagrange’s,Dirichlet’s conditions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,12,1,0.2223,0.1,0,Far apart: delta=12 + sim=0.222
three variables) using the method of Lagrange’s,Fourier series of periodic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,13,1,0.0136,0.0909,0,Low sim=0.014
three variables) using the method of Lagrange’s,function with period 2π and 2l,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,14,1,0.0733,0.0,0,Low sim=0.073
Artificial variables,Kuhn-Tucker conditions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,1,1,0.208,0.0,1,Adjacent topics: delta=1 + sim=0.208
Artificial variables,Modular Arithmetic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,2,1,0.0752,0.0,0,Low sim=0.075
Artificial variables,Introduction to Congruence,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,3,1,0.0703,0.0,0,Low sim=0.070
Artificial variables,Linear congruence,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,4,1,0.0242,0.0,0,Low sim=0.024
Artificial variables,reminder theorem,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,5,1,0.1158,0.0,0,Low sim=0.116
Artificial variables,solving polynomials,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,6,1,0.1736,0.0,0,No signal: sim=0.174 delta=6 kw=0.000
Artificial variables,Application of congruence-RSA algorithm,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,7,1,0.1005,0.0,0,Low sim=0.101
Artificial variables,prime numbers,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,8,1,0.0673,0.0,0,Low sim=0.067
Artificial variables,fundamental theorem of arithmetic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,9,1,0.1095,0.0,0,Low sim=0.109
Artificial variables,Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,10,1,0.0404,0.0,0,Low sim=0.040
Artificial variables,Dirichlet’s conditions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,11,1,0.0852,0.0,0,Low sim=0.085
Artificial variables,Fourier series of periodic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,12,1,-0.0556,0.0,0,Low sim=-0.056
Artificial variables,function with period 2π and 2l,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,13,1,0.0768,0.0,0,Low sim=0.077
Artificial variables,Fourier series of even and odd functions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,14,1,-0.0434,0.0,0,Low sim=-0.043
Kuhn-Tucker conditions,Modular Arithmetic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,1,1,0.0065,0.0,0,Low sim=0.007
Kuhn-Tucker conditions,Introduction to Congruence,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,2,1,0.0039,0.0,0,Low sim=0.004
Kuhn-Tucker conditions,Linear congruence,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,3,1,-0.0388,0.0,0,Low sim=-0.039
Kuhn-Tucker conditions,reminder theorem,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,4,1,0.133,0.0,0,Low sim=0.133
Kuhn-Tucker conditions,solving polynomials,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,5,1,-0.0207,0.0,0,Low sim=-0.021
Kuhn-Tucker conditions,Application of congruence-RSA algorithm,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,6,1,-0.0484,0.0,0,Low sim=-0.048
Kuhn-Tucker conditions,prime numbers,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,7,1,-0.0517,0.0,0,Low sim=-0.052
Kuhn-Tucker conditions,fundamental theorem of arithmetic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,8,1,0.0044,0.0,0,Low sim=0.004
Kuhn-Tucker conditions,Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,9,1,0.0302,0.0,0,Low sim=0.030
Kuhn-Tucker conditions,Dirichlet’s conditions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,10,1,0.4166,0.2,0,No signal: sim=0.417 delta=10 kw=0.200
Kuhn-Tucker conditions,Fourier series of periodic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,11,1,-0.0291,0.0,0,Low sim=-0.029
Kuhn-Tucker conditions,function with period 2π and 2l,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,12,1,-0.0225,0.0,0,Low sim=-0.023
Kuhn-Tucker conditions,Fourier series of even and odd functions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,13,1,0.0022,0.0,0,Low sim=0.002
Kuhn-Tucker conditions,Complex form of Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,14,1,0.057,0.0,0,Low sim=0.057
Modular Arithmetic,Introduction to Congruence,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,1,1,0.6281,0.0,1,High sim=0.628 + delta=1
Modular Arithmetic,Linear congruence,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,2,1,0.6376,0.0,1,High sim=0.638 + delta=2
Modular Arithmetic,reminder theorem,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,3,1,0.1521,0.0,0,No signal: sim=0.152 delta=3 kw=0.000
Modular Arithmetic,solving polynomials,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,4,1,0.2313,0.0,0,No signal: sim=0.231 delta=4 kw=0.000
Modular Arithmetic,Application of congruence-RSA algorithm,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,5,1,0.5821,0.0,1,sim=0.582>=0.45 + delta=5<=5
Modular Arithmetic,prime numbers,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,6,1,0.4059,0.0,0,No signal: sim=0.406 delta=6 kw=0.000
Modular Arithmetic,fundamental theorem of arithmetic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,7,1,0.3376,0.2,0,No signal: sim=0.338 delta=7 kw=0.200
Modular Arithmetic,Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,8,1,0.1274,0.0,0,Low sim=0.127
Modular Arithmetic,Dirichlet’s conditions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,9,1,0.0934,0.0,0,Low sim=0.093
Modular Arithmetic,Fourier series of periodic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,10,1,0.1658,0.0,0,No signal: sim=0.166 delta=10 kw=0.000
Modular Arithmetic,function with period 2π and 2l,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,11,1,0.1529,0.0,0,No signal: sim=0.153 delta=11 kw=0.000
Modular Arithmetic,Fourier series of even and odd functions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,12,1,0.0528,0.0,0,Low sim=0.053
Modular Arithmetic,Complex form of Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,13,1,0.1296,0.0,0,Low sim=0.130
Modular Arithmetic,range Sine and Cosine Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,14,1,0.07,0.0,0,Low sim=0.070
Introduction to Congruence,Linear congruence,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,1,1,0.6781,0.25,1,High sim=0.678 + delta=1
Introduction to Congruence,reminder theorem,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,2,1,0.266,0.0,1,Foundational kw + sim=0.266 + delta=2
Introduction to Congruence,solving polynomials,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,3,1,0.0986,0.0,0,Low sim=0.099
Introduction to Congruence,Application of congruence-RSA algorithm,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,4,1,0.6881,0.1429,1,High sim=0.688 + delta=4
Introduction to Congruence,prime numbers,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,5,1,0.3425,0.0,1,Foundational kw + sim=0.343 + delta=5
Introduction to Congruence,fundamental theorem of arithmetic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,6,1,0.2484,0.0,0,No signal: sim=0.248 delta=6 kw=0.000
Introduction to Congruence,Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,7,1,0.1214,0.0,0,Low sim=0.121
Introduction to Congruence,Dirichlet’s conditions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,8,1,0.1547,0.0,0,No signal: sim=0.155 delta=8 kw=0.000
Introduction to Congruence,Fourier series of periodic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,9,1,0.1555,0.0,0,No signal: sim=0.155 delta=9 kw=0.000
Introduction to Congruence,function with period 2π and 2l,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,10,1,0.0973,0.0,0,Low sim=0.097
Introduction to Congruence,Fourier series of even and odd functions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,11,1,0.0929,0.0,0,Low sim=0.093
Introduction to Congruence,Complex form of Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,12,1,0.0916,0.0,0,Low sim=0.092
Introduction to Congruence,range Sine and Cosine Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,13,1,0.0309,0.0,0,Low sim=0.031
Introduction to Congruence,Statistical Techniques,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,14,1,0.1542,0.0,0,Far apart: delta=14 + sim=0.154
Linear congruence,reminder theorem,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,1,1,0.1867,0.0,0,No signal: sim=0.187 delta=1 kw=0.000
Linear congruence,solving polynomials,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,2,1,0.2057,0.0,1,Adjacent topics: delta=2 + sim=0.206
Linear congruence,Application of congruence-RSA algorithm,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,3,1,0.5786,0.1667,1,sim=0.579>=0.45 + delta=3<=5
Linear congruence,prime numbers,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,4,1,0.2462,0.0,0,No signal: sim=0.246 delta=4 kw=0.000
Linear congruence,fundamental theorem of arithmetic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,5,1,0.236,0.0,0,No signal: sim=0.236 delta=5 kw=0.000
Linear congruence,Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,6,1,0.1269,0.0,0,Low sim=0.127
Linear congruence,Dirichlet’s conditions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,7,1,0.027,0.0,0,Low sim=0.027
Linear congruence,Fourier series of periodic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,8,1,0.1968,0.0,0,No signal: sim=0.197 delta=8 kw=0.000
Linear congruence,function with period 2π and 2l,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,9,1,0.1392,0.0,0,Low sim=0.139
Linear congruence,Fourier series of even and odd functions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,10,1,0.0794,0.0,0,Low sim=0.079
Linear congruence,Complex form of Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,11,1,0.0738,0.0,0,Low sim=0.074
Linear congruence,range Sine and Cosine Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,12,1,0.0358,0.0,0,Low sim=0.036
Linear congruence,Statistical Techniques,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,13,1,-0.0002,0.0,0,Low sim=-0.000
